# 勋伯格小调综合练习：四部写作无法实现的相邻和弦进行（自动生成，请勿手改）
# 重刷：./gradlew.bat :theory:jvmTest --tests "*SchoenbergMinorForbiddenTransitionGenerator*" -Pschoenberg.forbidden.write=true
# 判据：从小调综合练习程序自身提取的硬约束（一般四部规则 + 完整性/重复/共同音/减增预备解决/旋律进行）下，两拍相邻无任何合规四部实现。
# 规则自动继承练习：新增 typed 规则后重刷即生效。判据在小调内调性无关（a 小调探测）。
# 格式：<度数/性质/规模/转位> => <度数/性质/规模/转位>    # 人类可读罗马标记
#
1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7 => 7/DIMINISHED/TRIAD/ROOT_POSITION    # I42 => vii°
1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7 => 7/DIMINISHED/TRIAD/SECOND_INVERSION    # I42 => vii°64
1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7 => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # I42 => vii°65
1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7 => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # I42 => vii°7
1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7 => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # I42 => vii°43
1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7 => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # I42 => vii°42
1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7 => 7/MAJOR/TRIAD/FIRST_INVERSION    # I42 => VII6
1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7 => 7/MAJOR/TRIAD/ROOT_POSITION    # I42 => VII
1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7 => 7/MAJOR/TRIAD/SECOND_INVERSION    # I42 => VII64
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED/TRIAD/FIRST_INVERSION    # I6 => vii°6
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED/TRIAD/ROOT_POSITION    # I6 => vii°
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED/TRIAD/SECOND_INVERSION    # I6 => vii°64
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # I6 => vii°65
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # I6 => vii°7
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # I6 => vii°43
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # I6 => vii°42
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/MAJOR/TRIAD/FIRST_INVERSION    # I6 => VII6
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/MAJOR/TRIAD/ROOT_POSITION    # I6 => VII
1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/MAJOR/TRIAD/SECOND_INVERSION    # I6 => VII64
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED/TRIAD/FIRST_INVERSION    # I => vii°6
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED/TRIAD/ROOT_POSITION    # I => vii°
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED/TRIAD/SECOND_INVERSION    # I => vii°64
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # I => vii°65
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # I => vii°7
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # I => vii°43
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # I => vii°42
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/MAJOR/TRIAD/FIRST_INVERSION    # I => VII6
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/MAJOR/TRIAD/ROOT_POSITION    # I => VII
1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/MAJOR/TRIAD/SECOND_INVERSION    # I => VII64
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED/TRIAD/FIRST_INVERSION    # I64 => vii°6
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED/TRIAD/ROOT_POSITION    # I64 => vii°
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED/TRIAD/SECOND_INVERSION    # I64 => vii°64
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # I64 => vii°65
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # I64 => vii°7
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # I64 => vii°43
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # I64 => vii°42
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/MAJOR/TRIAD/FIRST_INVERSION    # I64 => VII6
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/MAJOR/TRIAD/ROOT_POSITION    # I64 => VII
1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7 => 7/MAJOR/TRIAD/SECOND_INVERSION    # I64 => VII64
1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # i°6 => ii°6
1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # i°6 => ii°
1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # i°6 => ii°64
1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2 => 5/MAJOR/TRIAD/FIRST_INVERSION    # i°6 => V6
1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2 => 5/MAJOR/TRIAD/ROOT_POSITION    # i°6 => V
1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2 => 5/MAJOR/TRIAD/SECOND_INVERSION    # i°6 => V64
1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2 => 5/MINOR/TRIAD/FIRST_INVERSION    # i°6 => v6
1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2 => 5/MINOR/TRIAD/ROOT_POSITION    # i°6 => v
1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2 => 5/MINOR/TRIAD/SECOND_INVERSION    # i°6 => v64
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # I7 => ii°6
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # I7 => ii°
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # I7 => ii°64
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 2/MINOR/TRIAD/FIRST_INVERSION    # I7 => ii6
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 2/MINOR/TRIAD/ROOT_POSITION    # I7 => ii
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 2/MINOR/TRIAD/SECOND_INVERSION    # I7 => ii64
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 4/MAJOR/TRIAD/FIRST_INVERSION    # I7 => IV6
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 4/MAJOR/TRIAD/ROOT_POSITION    # I7 => IV
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 4/MAJOR/TRIAD/SECOND_INVERSION    # I7 => IV64
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 7/MAJOR/TRIAD/FIRST_INVERSION    # I7 => VII6
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 7/MAJOR/TRIAD/ROOT_POSITION    # I7 => VII
1/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 7/MAJOR/TRIAD/SECOND_INVERSION    # I7 => VII64
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # i°7 => ii°6
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # i°7 => ii°
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # i°7 => ii°64
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 2/MINOR/TRIAD/FIRST_INVERSION    # i°7 => ii6
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 2/MINOR/TRIAD/ROOT_POSITION    # i°7 => ii
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 2/MINOR/TRIAD/SECOND_INVERSION    # i°7 => ii64
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 5/MAJOR/TRIAD/FIRST_INVERSION    # i°7 => V6
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 5/MAJOR/TRIAD/ROOT_POSITION    # i°7 => V
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 5/MAJOR/TRIAD/SECOND_INVERSION    # i°7 => V64
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 5/MINOR/TRIAD/FIRST_INVERSION    # i°7 => v6
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 5/MINOR/TRIAD/ROOT_POSITION    # i°7 => v
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 5/MINOR/TRIAD/SECOND_INVERSION    # i°7 => v64
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 7/MAJOR/TRIAD/FIRST_INVERSION    # i°7 => VII6
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 7/MAJOR/TRIAD/ROOT_POSITION    # i°7 => VII
1/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION@1/SECONDARY_LEADING/2 => 7/MAJOR/TRIAD/SECOND_INVERSION    # i°7 => VII64
1/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 2/DIMINISHED/TRIAD/FIRST_INVERSION    # I => ii°6
1/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 2/DIMINISHED/TRIAD/ROOT_POSITION    # I => ii°
1/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/4 => 2/DIMINISHED/TRIAD/SECOND_INVERSION    # I => ii°64
1/MINOR/TRIAD/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # i6 => ii°65
1/MINOR/TRIAD/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # i6 => ii°7
1/MINOR/TRIAD/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # i6 => ii°43
1/MINOR/TRIAD/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # i6 => ii°42
1/MINOR/TRIAD/FIRST_INVERSION => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # i6 => III+6
1/MINOR/TRIAD/FIRST_INVERSION => 3/AUGMENTED/TRIAD/ROOT_POSITION    # i6 => III+
1/MINOR/TRIAD/FIRST_INVERSION => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # i6 => III+64
1/MINOR/TRIAD/FIRST_INVERSION => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # i6 => vii°65
1/MINOR/TRIAD/FIRST_INVERSION => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # i6 => vii°7
1/MINOR/TRIAD/FIRST_INVERSION => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # i6 => vii°43
1/MINOR/TRIAD/FIRST_INVERSION => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # i6 => vii°42
1/MINOR/TRIAD/ROOT_POSITION => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # i => ii°65
1/MINOR/TRIAD/ROOT_POSITION => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # i => ii°7
1/MINOR/TRIAD/ROOT_POSITION => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # i => ii°43
1/MINOR/TRIAD/ROOT_POSITION => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # i => ii°42
1/MINOR/TRIAD/ROOT_POSITION => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # i => III+6
1/MINOR/TRIAD/ROOT_POSITION => 3/AUGMENTED/TRIAD/ROOT_POSITION    # i => III+
1/MINOR/TRIAD/ROOT_POSITION => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # i => III+64
1/MINOR/TRIAD/ROOT_POSITION => 6/DIMINISHED/TRIAD/SECOND_INVERSION    # i => vi°64
1/MINOR/TRIAD/ROOT_POSITION => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # i => vii°65
1/MINOR/TRIAD/ROOT_POSITION => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # i => vii°7
1/MINOR/TRIAD/ROOT_POSITION => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # i => vii°43
1/MINOR/TRIAD/ROOT_POSITION => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # i => vii°42
1/MINOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # i64 => ii°65
1/MINOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # i64 => ii°7
1/MINOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # i64 => ii°43
1/MINOR/TRIAD/SECOND_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # i64 => ii°42
1/MINOR/TRIAD/SECOND_INVERSION => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # i64 => III+6
1/MINOR/TRIAD/SECOND_INVERSION => 3/AUGMENTED/TRIAD/ROOT_POSITION    # i64 => III+
1/MINOR/TRIAD/SECOND_INVERSION => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # i64 => III+64
1/MINOR/TRIAD/SECOND_INVERSION => 6/DIMINISHED/TRIAD/SECOND_INVERSION    # i64 => vi°64
1/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED7/SEVENTH/FIRST_INVERSION    # i64 => vii°65
1/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED7/SEVENTH/ROOT_POSITION    # i64 => vii°7
1/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED7/SEVENTH/SECOND_INVERSION    # i64 => vii°43
1/MINOR/TRIAD/SECOND_INVERSION => 7/DIMINISHED7/SEVENTH/THIRD_INVERSION    # i64 => vii°42
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/7    # i65 => I65
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # i65 => I65
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/7    # i65 => I7
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/7    # i65 => I7
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/7    # i65 => I43
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # i65 => I43
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/7    # i65 => I42
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/7    # i65 => I42
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7    # i65 => I6
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/7    # i65 => I
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/7    # i65 => I64
1/MINOR7/SEVENTH/FIRST_INVERSION => 1/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/2    # i65 => i°6
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/1    # i65 => II65
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/1    # i65 => II7
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_GERMAN/1    # i65 => II7
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/1    # i65 => II43
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/SEVENTH/SECOND_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/1    # i65 => II43
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_HALF_DIMINISHED/2    # i65 => II43
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/SEVENTH/THIRD_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/1    # i65 => II42
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/TRIAD/FIRST_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/1    # i65 => II6
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/TRIAD/ROOT_POSITION@-1/AUGMENTED_SIXTH_ITALIAN/1    # i65 => II
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/CUSTOM/TRIAD/SECOND_INVERSION@-1/AUGMENTED_SIXTH_ITALIAN/1    # i65 => II64
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/DIMINISHED7/SEVENTH/FIRST_INVERSION@1/SECONDARY_DOMINANT/5/rootless:rootless-dominant-ninth.chord-1.0-3-6-9.as-dominant.5.2    # i65 => ii°65
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/DOMINANT7/SEVENTH/ROOT_POSITION@0/SECONDARY_DOMINANT/5    # i65 => II7
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/FIRST_INVERSION    # i65 => ii°65
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/ROOT_POSITION    # i65 => ii°7
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/SECOND_INVERSION    # i65 => ii°43
1/MINOR7/SEVENTH/FIRST_INVERSION => 2/HALF_DIMINISHED7/SEVENTH/THIRD_INVERSION    # i65 => ii°42
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/AUGMENTED/TRIAD/FIRST_INVERSION    # i65 => III+6
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/AUGMENTED/TRIAD/ROOT_POSITION    # i65 => III+
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/AUGMENTED/TRIAD/SECOND_INVERSION    # i65 => III+64
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2    # i65 => III65
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/SEVENTH/FIRST_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2    # i65 => III65
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_FRENCH/2    # i65 => III7
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/SEVENTH/ROOT_POSITION@0/AUGMENTED_SIXTH_GERMAN/2    # i65 => III7
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2    # i65 => III43
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/SEVENTH/SECOND_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2    # i65 => III43
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_FRENCH/2    # i65 => III42
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/SEVENTH/THIRD_INVERSION@0/AUGMENTED_SIXTH_GERMAN/2    # i65 => III42
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/TRIAD/FIRST_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2    # i65 => III6
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/TRIAD/ROOT_POSITION@0/AUGMENTED_SIXTH_ITALIAN/2    # i65 => III
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/CUSTOM/TRIAD/SECOND_INVERSION@0/AUGMENTED_SIXTH_ITALIAN/2    # i65 => III64
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/4    # i65 => iii°6
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/MAJOR/TRIAD/FIRST_INVERSION    # i65 => III6
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/MAJOR/TRIAD/ROOT_POSITION    # i65 => III
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/MAJOR/TRIAD/ROOT_POSITION@0/SECONDARY_DOMINANT/6    # i65 => III
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/MAJOR/TRIAD/SECOND_INVERSION    # i65 => III64
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/MAJOR7/SEVENTH/FIRST_INVERSION    # i65 => III65
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/MAJOR7/SEVENTH/ROOT_POSITION    # i65 => III7
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/MAJOR7/SEVENTH/SECOND_INVERSION    # i65 => III43
1/MINOR7/SEVENTH/FIRST_INVERSION => 3/MAJOR7/SEVENTH/THIRD_INVERSION    # i65 => III42
1/MINOR7/SEVENTH/FIRST_INVERSION => 4/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/3    # i65 => IV65
1/MINOR7/SEVENTH/FIRST_INVERSION => 4/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/3    # i65 => IV65
1/MINOR7/SEVENTH/FIRST_INVERSION => 4/DIMINISHED/TRIAD/FIRST_INVERSION@1/SECONDARY_LEADING/5    # i65 => iv°6
1/MINOR7/SEVENTH/FIRST_INVERSION => 4/MAJOR/TRIAD/FIRST_INVERSION    # i65 => IV6
1/MINOR7/SEVENTH/FIRST_INVERSION => 4/MAJOR/TRIAD/ROOT_POSITION    # i65 => IV
1/MINOR7/SEVENTH/FIRST_INVERSION => 4/MAJOR/TRIAD/SECOND_INVERSION    # i65 => IV64
1/MINOR7/SEVENTH/FIRST_INVERSION => 5/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_FRENCH/4    # i65 => V65
1/MINOR7/SEVENTH/FIRST_INVERSION => 5/CUSTOM/SEVENTH/FIRST_INVERSION@-1/AUGMENTED_SIXTH_GERMAN/4    # i65 => V65
1/MINOR7/SEVENTH/FIRST_INVERSION => 5/CUSTOM/SEVENTH/ROOT_POSITION@-1/AUGMENTED_SIXTH_FRENCH/4    # i65 => V7
